,artist,track_name,min,position,streams,track_id,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year,release_month,release_day,rel_date,boost_time,cur_date,boost_time_con
1457,Sam Smith,Too Good At Goodbyes - Edit,1,1,251480,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,33 days 00:00:00.000000000,2017-10-11,33
1458,Sam Smith,Too Good At Goodbyes - Edit,1,1,250471,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,34 days 00:00:00.000000000,2017-10-12,34
1459,Sam Smith,Too Good At Goodbyes - Edit,1,1,234506,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,35 days 00:00:00.000000000,2017-10-13,35
1460,Sam Smith,Too Good At Goodbyes - Edit,1,1,244394,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,36 days 00:00:00.000000000,2017-10-14,36
1461,Sam Smith,Too Good At Goodbyes - Edit,1,1,239015,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,37 days 00:00:00.000000000,2017-10-15,37
1462,Sam Smith,Too Good At Goodbyes - Edit,1,1,262993,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,38 days 00:00:00.000000000,2017-10-16,38
1463,Sam Smith,Too Good At Goodbyes - Edit,1,1,262152,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,39 days 00:00:00.000000000,2017-10-17,39
1464,Sam Smith,Too Good At Goodbyes - Edit,1,1,234275,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,40 days 00:00:00.000000000,2017-10-18,40
1465,Sam Smith,Too Good At Goodbyes - Edit,1,1,237916,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,41 days 00:00:00.000000000,2017-10-19,41
1466,Sam Smith,Too Good At Goodbyes - Edit,1,1,231091,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,42 days 00:00:00.000000000,2017-10-20,42
1467,Sam Smith,Too Good At Goodbyes - Edit,1,1,225869,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,43 days 00:00:00.000000000,2017-10-21,43
1468,Sam Smith,Too Good At Goodbyes - Edit,1,1,229189,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,44 days 00:00:00.000000000,2017-10-22,44
1469,Sam Smith,Too Good At Goodbyes - Edit,1,1,237049,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,45 days 00:00:00.000000000,2017-10-23,45
1470,Sam Smith,Too Good At Goodbyes - Edit,1,1,241229,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,46 days 00:00:00.000000000,2017-10-24,46
1471,Sam Smith,Too Good At Goodbyes - Edit,1,1,236403,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,47 days 00:00:00.000000000,2017-10-25,47
1472,Sam Smith,Too Good At Goodbyes - Edit,1,1,240100,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,48 days 00:00:00.000000000,2017-10-26,48
1473,Sam Smith,Too Good At Goodbyes - Edit,1,1,231920,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,49 days 00:00:00.000000000,2017-10-27,49
1474,Sam Smith,Too Good At Goodbyes - Edit,1,1,223756,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,50 days 00:00:00.000000000,2017-10-28,50
1475,Sam Smith,Too Good At Goodbyes - Edit,1,1,215035,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,51 days 00:00:00.000000000,2017-10-29,51
1476,Sam Smith,Too Good At Goodbyes - Edit,1,1,231500,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,52 days 00:00:00.000000000,2017-10-30,52
1477,Sam Smith,Too Good At Goodbyes - Edit,1,1,219535,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,53 days 00:00:00.000000000,2017-10-31,53
1478,Sam Smith,Too Good At Goodbyes - Edit,1,1,209338,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,54 days 00:00:00.000000000,2017-11-01,54
1479,Sam Smith,Too Good At Goodbyes - Edit,1,1,239308,0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,3.35,2017,9,8,2017-09-08,55 days 00:00:00.000000000,2017-11-02,55
1480,Selena Gomez,Back To You,4,4,154521,514rhnksEwHUh6LxXsQ4Y9,0C8ZW7ezQVs4URX5aX7Kqx,4RpgjxgSxcRwGNuWnImneN,210240,2018-05-18,73,0.6,0.6829999999999999,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,3.504,2018,5,18,2018-05-18,32 days 00:00:00.000000000,2018-06-19,32
1481,Selena Gomez,Back To You,4,4,148726,514rhnksEwHUh6LxXsQ4Y9,0C8ZW7ezQVs4URX5aX7Kqx,4RpgjxgSxcRwGNuWnImneN,210240,2018-05-18,73,0.6,0.6829999999999999,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,3.504,2018,5,18,2018-05-18,33 days 00:00:00.000000000,2018-06-20,33
1482,Selena Gomez,Back To You,4,4,146218,514rhnksEwHUh6LxXsQ4Y9,0C8ZW7ezQVs4URX5aX7Kqx,4RpgjxgSxcRwGNuWnImneN,210240,2018-05-18,73,0.6,0.6829999999999999,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,3.504,2018,5,18,2018-05-18,34 days 00:00:00.000000000,2018-06-21,34
1483,Selena Gomez,Back To You,4,4,146062,514rhnksEwHUh6LxXsQ4Y9,0C8ZW7ezQVs4URX5aX7Kqx,4RpgjxgSxcRwGNuWnImneN,210240,2018-05-18,73,0.6,0.6829999999999999,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,3.504,2018,5,18,2018-05-18,39 days 00:00:00.000000000,2018-06-26,39
1484,Selena Gomez,Back To You,4,4,144388,514rhnksEwHUh6LxXsQ4Y9,0C8ZW7ezQVs4URX5aX7Kqx,4RpgjxgSxcRwGNuWnImneN,210240,2018-05-18,73,0.6,0.6829999999999999,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,3.504,2018,5,18,2018-05-18,40 days 00:00:00.000000000,2018-06-27,40
1485,Shanti Dope,Nadarang,2,2,159580,6LJ1p1h5EcMK4VPeCLDSoF,6ogIjp0fsbUxlqy9q2rvrT,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,61,0.8390000000000001,0.535,1,-6.9689999999999985,1,0.0799,0.609,0.0,0.115,0.693,118.008,3.8826666666666654,2017,12,8,2017-12-08,144 days 00:00:00.000000000,2018-05-01,144
1486,Shanti Dope,Nadarang,2,2,166332,6LJ1p1h5EcMK4VPeCLDSoF,6ogIjp0fsbUxlqy9q2rvrT,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,61,0.8390000000000001,0.535,1,-6.9689999999999985,1,0.0799,0.609,0.0,0.115,0.693,118.008,3.8826666666666654,2017,12,8,2017-12-08,147 days 00:00:00.000000000,2018-05-04,147
1487,Shanti Dope,Nadarang,2,2,163747,6LJ1p1h5EcMK4VPeCLDSoF,6ogIjp0fsbUxlqy9q2rvrT,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,61,0.8390000000000001,0.535,1,-6.9689999999999985,1,0.0799,0.609,0.0,0.115,0.693,118.008,3.8826666666666654,2017,12,8,2017-12-08,154 days 00:00:00.000000000,2018-05-11,154
1488,Shanti Dope,Nadarang,2,2,157509,6LJ1p1h5EcMK4VPeCLDSoF,6ogIjp0fsbUxlqy9q2rvrT,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,61,0.8390000000000001,0.535,1,-6.9689999999999985,1,0.0799,0.609,0.0,0.115,0.693,118.008,3.8826666666666654,2017,12,8,2017-12-08,155 days 00:00:00.000000000,2018-05-12,155
1489,Shanti Dope,Nadarang,2,2,148641,6LJ1p1h5EcMK4VPeCLDSoF,6ogIjp0fsbUxlqy9q2rvrT,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,61,0.8390000000000001,0.535,1,-6.9689999999999985,1,0.0799,0.609,0.0,0.115,0.693,118.008,3.8826666666666654,2017,12,8,2017-12-08,156 days 00:00:00.000000000,2018-05-13,156
1490,Shanti Dope,Nadarang,2,2,160952,6LJ1p1h5EcMK4VPeCLDSoF,6ogIjp0fsbUxlqy9q2rvrT,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,61,0.8390000000000001,0.535,1,-6.9689999999999985,1,0.0799,0.609,0.0,0.115,0.693,118.008,3.8826666666666654,2017,12,8,2017-12-08,157 days 00:00:00.000000000,2018-05-14,157
1491,Shawn Mendes,Señorita,1,1,207460,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,1 days 00:00:00.000000000,2019-06-22,1
1492,Shawn Mendes,Señorita,1,1,242091,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,2 days 00:00:00.000000000,2019-06-23,2
1493,Shawn Mendes,Señorita,1,1,284299,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,3 days 00:00:00.000000000,2019-06-24,3
1494,Shawn Mendes,Señorita,1,1,293341,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,4 days 00:00:00.000000000,2019-06-25,4
1495,Shawn Mendes,Señorita,1,1,316610,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,5 days 00:00:00.000000000,2019-06-26,5
1496,Shawn Mendes,Señorita,1,1,327901,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,6 days 00:00:00.000000000,2019-06-27,6
1497,Shawn Mendes,Señorita,1,1,324757,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,7 days 00:00:00.000000000,2019-06-28,7
1498,Shawn Mendes,Señorita,1,1,317263,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,8 days 00:00:00.000000000,2019-06-29,8
1499,Shawn Mendes,Señorita,1,1,330203,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,9 days 00:00:00.000000000,2019-06-30,9
1500,Shawn Mendes,Señorita,1,1,329715,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,10 days 00:00:00.000000000,2019-07-01,10
1501,Shawn Mendes,Señorita,1,1,331362,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,11 days 00:00:00.000000000,2019-07-02,11
1502,Shawn Mendes,Señorita,1,1,328474,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,12 days 00:00:00.000000000,2019-07-03,12
1503,Shawn Mendes,Señorita,1,1,334270,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,13 days 00:00:00.000000000,2019-07-04,13
1504,Shawn Mendes,Señorita,1,1,351494,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,14 days 00:00:00.000000000,2019-07-05,14
1505,Shawn Mendes,Señorita,1,1,352757,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,15 days 00:00:00.000000000,2019-07-06,15
1506,Shawn Mendes,Señorita,1,1,372118,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,16 days 00:00:00.000000000,2019-07-07,16
1507,Shawn Mendes,Señorita,1,1,373332,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,17 days 00:00:00.000000000,2019-07-08,17
1508,Shawn Mendes,Señorita,1,1,367967,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,18 days 00:00:00.000000000,2019-07-09,18
1509,Shawn Mendes,Señorita,1,1,362804,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,19 days 00:00:00.000000000,2019-07-10,19
1510,Shawn Mendes,Señorita,1,1,358889,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,20 days 00:00:00.000000000,2019-07-11,20
1511,Shawn Mendes,Señorita,1,1,341980,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,21 days 00:00:00.000000000,2019-07-12,21
1512,Shawn Mendes,Señorita,1,1,363629,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,22 days 00:00:00.000000000,2019-07-13,22
1513,Shawn Mendes,Señorita,1,1,359545,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,23 days 00:00:00.000000000,2019-07-14,23
1514,Shawn Mendes,Señorita,1,1,354627,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,24 days 00:00:00.000000000,2019-07-15,24
1515,Shawn Mendes,Señorita,1,1,345225,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,25 days 00:00:00.000000000,2019-07-16,25
1516,Shawn Mendes,Señorita,1,1,358345,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,26 days 00:00:00.000000000,2019-07-17,26
1517,Shawn Mendes,Señorita,1,1,339886,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,27 days 00:00:00.000000000,2019-07-18,27
1518,Shawn Mendes,Señorita,1,1,349163,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,28 days 00:00:00.000000000,2019-07-19,28
1519,Shawn Mendes,Señorita,1,1,349515,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,29 days 00:00:00.000000000,2019-07-20,29
1520,Shawn Mendes,Señorita,1,1,340719,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,30 days 00:00:00.000000000,2019-07-21,30
1521,Shawn Mendes,Señorita,1,1,335148,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,31 days 00:00:00.000000000,2019-07-22,31
1522,Shawn Mendes,Señorita,1,1,321732,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,32 days 00:00:00.000000000,2019-07-23,32
1523,Shawn Mendes,Señorita,1,1,315433,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,33 days 00:00:00.000000000,2019-07-24,33
1524,Shawn Mendes,Señorita,1,1,312254,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,2ZaX1FdZCwchXl1QZiD4O4,190960,2019-06-21,89,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,3.1826666666666665,2019,6,21,2019-06-21,34 days 00:00:00.000000000,2019-07-25,34
1525,Shawn Mendes,Señorita,1,1,312600,6v3KW9xbzN5yKLt9YKDYA2,7n2wHs1TKAczGzO7Dd2rGr,0xzScN8P3hQAz3BT3YYX5w,190799,2019-06-19,84,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,3.1799833333333334,2019,6,19,2019-06-19,37 days 00:00:00.000000000,2019-07-26,37
1526,Shawn Mendes,Señorita,1,1,313676,6v3KW9xbzN5yKLt9YKDYA2,7n2wHs1TKAczGzO7Dd2rGr,0xzScN8P3hQAz3BT3YYX5w,190799,2019-06-19,84,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,3.1799833333333334,2019,6,19,2019-06-19,38 days 00:00:00.000000000,2019-07-27,38
